timestamp,gpu_dedicated_gib,gpu_shared_gib,gpu_committed_gib,disk_write_mbs,disk_read_mbs,commit_charge_gib,free_ram_gib,process_working_set_gib,process_private_gib,process_read_mbs,process_write_mbs
2026-08-31T14:00:29.1280347+02:00,60.721,19.764,80.542,0.1,0.0,117.442,0.959,51.561,83.656,0.0,0.0
2026-08-31T14:00:31.9144693+02:00,60.716,19.764,80.536,0.0,0.0,117.382,0.979,51.560,83.656,0.0,0.0
2026-08-31T14:00:34.6935811+02:00,60.716,19.764,80.536,0.0,0.0,117.377,0.976,51.560,83.656,0.0,0.0
2026-08-31T14:00:37.4683833+02:00,60.716,19.764,80.536,0.0,0.2,117.657,0.822,51.558,83.767,0.0,0.0
2026-08-31T14:00:40.0875949+02:00,60.734,19.764,80.554,0.0,0.4,117.620,0.861,51.668,83.877,0.0,0.0
2026-08-31T14:00:42.7289994+02:00,60.736,19.764,80.556,0.0,0.0,117.631,0.886,51.644,83.877,0.0,0.0
2026-08-31T14:00:45.4171083+02:00,60.727,19.764,80.547,0.3,0.3,117.613,0.889,51.647,83.879,0.0,0.0
2026-08-31T14:00:48.2643179+02:00,60.721,19.764,80.542,7.6,3.6,117.787,0.844,51.647,83.879,0.0,0.0
2026-08-31T14:00:51.0707851+02:00,60.717,19.764,80.538,0.0,0.0,117.612,0.856,51.647,83.879,0.0,0.0
2026-08-31T14:00:53.8842221+02:00,60.717,19.764,80.538,0.0,0.0,117.615,0.884,51.647,83.879,0.0,0.0
2026-08-31T14:00:56.6950128+02:00,60.717,19.764,80.538,0.0,1.0,117.448,1.084,51.425,83.657,0.0,0.1
2026-08-31T14:00:59.4356725+02:00,60.717,19.764,80.538,0.0,1.7,117.394,1.097,51.425,83.657,0.0,0.0
2026-08-31T14:01:02.2204838+02:00,60.717,19.764,80.538,0.5,0.8,117.388,1.104,51.425,83.657,0.0,0.0
2026-08-31T14:01:05.0026399+02:00,60.722,19.764,80.542,0.0,6.4,117.394,1.103,51.425,83.657,0.0,0.0
2026-08-31T14:01:07.8076068+02:00,60.721,19.764,80.542,0.0,0.1,117.705,0.945,51.535,83.767,0.0,0.0
2026-08-31T14:01:10.4411797+02:00,60.719,19.764,80.540,0.0,0.0,117.625,0.878,51.629,83.877,0.0,0.0
2026-08-31T14:01:13.1481308+02:00,60.722,19.764,80.542,0.0,0.3,117.625,0.893,51.632,83.880,0.0,0.0
2026-08-31T14:01:15.8331064+02:00,60.721,19.764,80.542,0.1,7.1,117.616,0.854,51.632,83.880,0.0,0.0
2026-08-31T14:01:18.5279988+02:00,60.717,19.764,80.538,0.2,8.2,117.790,0.795,51.632,83.880,0.0,0.0
2026-08-31T14:01:21.2644819+02:00,60.717,19.764,80.538,0.0,1.2,117.629,0.800,51.632,83.880,0.0,0.0
2026-08-31T14:01:24.0948578+02:00,60.717,19.764,80.538,0.0,0.0,117.626,0.818,51.632,83.880,0.0,0.0
2026-08-31T14:01:26.8481001+02:00,60.734,19.764,80.554,0.1,0.1,117.735,0.889,51.518,83.766,0.0,0.0
2026-08-31T14:01:29.5653335+02:00,60.731,19.764,80.552,0.0,10.8,117.654,0.804,51.628,83.876,0.0,0.0
2026-08-31T14:01:32.2546261+02:00,60.731,19.764,80.551,0.1,0.8,117.652,0.803,51.631,83.879,0.0,0.0
2026-08-31T14:01:34.9377238+02:00,60.719,19.764,80.540,0.0,0.0,117.651,0.806,51.631,83.879,0.0,0.0
2026-08-31T14:01:37.6498619+02:00,60.716,19.764,80.536,0.0,0.8,117.813,0.756,51.631,83.879,0.0,0.0
2026-08-31T14:01:40.3430700+02:00,60.727,19.764,80.547,0.1,0.0,117.656,0.798,51.631,83.879,0.0,0.0
2026-08-31T14:01:43.1361330+02:00,60.726,19.764,80.546,3.2,4.4,117.427,1.020,51.409,83.656,0.0,0.0
2026-08-31T14:01:45.9253788+02:00,60.749,19.764,80.569,0.7,25.1,117.500,0.945,51.409,83.656,0.0,0.0
2026-08-31T14:01:48.7056096+02:00,60.754,19.764,80.574,0.2,0.0,117.638,0.900,51.409,83.656,0.0,0.0
2026-08-31T14:01:51.4519190+02:00,60.741,19.764,80.561,17.3,7.1,117.463,0.937,51.409,83.656,0.0,0.0
2026-08-31T14:01:54.2224696+02:00,60.726,19.764,80.546,0.0,0.0,117.434,0.968,51.409,83.656,0.0,0.0
2026-08-31T14:01:57.0218717+02:00,60.727,19.764,80.547,0.1,0.2,117.597,0.920,51.409,83.656,0.0,0.0
2026-08-31T14:01:59.8247151+02:00,60.739,19.764,80.559,0.0,0.7,117.432,0.966,51.409,83.656,0.0,0.0
2026-08-31T14:02:02.6315655+02:00,60.721,19.764,80.541,0.1,0.0,117.408,0.991,51.409,83.656,0.0,0.0
2026-08-31T14:02:05.4252463+02:00,60.719,19.764,80.539,0.0,0.0,117.396,0.988,51.409,83.656,0.0,0.0
2026-08-31T14:02:08.2185704+02:00,60.714,19.764,80.534,0.0,0.9,117.562,0.932,51.409,83.656,0.0,0.0
2026-08-31T14:02:11.0117583+02:00,60.710,19.764,80.530,0.4,0.2,117.387,0.974,51.409,83.656,0.0,0.0
2026-08-31T14:02:13.7882121+02:00,60.710,19.764,80.530,0.0,0.2,117.406,0.966,51.409,83.656,0.0,0.0
2026-08-31T14:02:16.5584645+02:00,60.724,19.764,80.544,0.0,0.0,117.445,0.916,51.409,83.656,0.0,0.0
2026-08-31T14:02:19.3203193+02:00,60.712,19.764,80.532,0.1,1.7,117.448,0.911,51.409,83.656,0.0,0.0
2026-08-31T14:02:22.1032364+02:00,60.712,19.764,80.532,0.8,0.4,117.426,0.917,51.409,83.656,0.0,0.0
2026-08-31T14:02:24.8874288+02:00,60.712,19.764,80.532,0.2,0.1,117.459,0.920,51.409,83.656,0.0,0.0
2026-08-31T14:02:27.6438614+02:00,60.712,19.764,80.532,1.8,3.0,117.598,0.876,51.409,83.656,0.0,0.0
2026-08-31T14:02:30.4321579+02:00,60.712,19.764,80.532,0.2,0.0,117.422,0.916,51.409,83.656,0.0,0.0
2026-08-31T14:02:33.1947872+02:00,60.708,19.764,80.528,0.1,0.0,117.420,0.920,51.409,83.656,0.0,0.0
2026-08-31T14:02:35.9419159+02:00,60.708,19.764,80.528,0.1,0.0,117.421,0.913,51.409,83.656,0.0,0.0
2026-08-31T14:02:38.7280337+02:00,60.708,19.764,80.528,0.1,0.0,117.588,0.868,51.409,83.656,0.0,0.0
2026-08-31T14:02:41.4791437+02:00,60.708,19.764,80.528,0.0,0.0,117.421,0.915,51.409,83.656,0.0,0.0
2026-08-31T14:02:44.2558109+02:00,60.708,19.764,80.528,0.0,1.2,117.406,0.926,51.409,83.656,0.0,0.0
2026-08-31T14:02:47.0182394+02:00,60.708,19.764,80.528,0.0,0.0,117.566,0.884,51.409,83.656,0.0,0.0
2026-08-31T14:02:49.8049281+02:00,60.713,19.764,80.533,3.4,1.6,117.409,0.919,51.409,83.656,0.0,0.0
2026-08-31T14:02:52.5782477+02:00,60.727,19.764,80.547,0.0,0.0,117.426,0.920,51.409,83.657,0.0,0.0
2026-08-31T14:02:55.3478528+02:00,60.724,19.764,80.544,0.0,1.2,117.430,0.912,51.410,83.657,0.0,0.0
2026-08-31T14:02:58.1361505+02:00,60.714,19.764,80.534,0.0,0.0,117.584,0.881,51.410,83.657,0.0,0.0
2026-08-31T14:03:00.9359233+02:00,60.710,19.764,80.530,0.3,7.6,117.459,0.858,51.410,83.657,0.0,0.0
2026-08-31T14:03:03.7158454+02:00,60.733,19.764,80.553,0.4,0.1,117.538,0.852,51.410,83.657,0.0,0.0
2026-08-31T14:03:06.4937170+02:00,60.732,19.764,80.553,0.0,1.6,117.503,0.851,51.410,83.657,0.0,0.0
2026-08-31T14:03:09.2908150+02:00,60.724,19.764,80.544,1.8,0.9,117.510,0.843,51.410,83.657,0.0,0.0
2026-08-31T14:03:12.0218199+02:00,60.715,18.795,80.535,0.0,0.0,117.429,0.902,51.410,83.657,0.0,0.0
2026-08-31T14:03:14.7893282+02:00,60.716,19.764,80.536,0.2,0.0,117.426,0.898,51.410,83.658,0.0,0.0
2026-08-31T14:03:17.5525804+02:00,60.716,19.764,80.536,0.1,0.2,117.588,0.860,51.410,83.658,0.0,0.0
2026-08-31T14:03:20.3468946+02:00,60.712,19.764,80.533,0.0,0.0,117.419,0.902,51.411,83.658,0.0,0.0
2026-08-31T14:03:23.1243844+02:00,60.712,19.764,80.533,0.1,0.0,117.475,0.886,51.411,83.658,0.0,0.0
2026-08-31T14:03:25.8928077+02:00,60.712,19.764,80.533,0.0,0.0,117.422,0.896,51.411,83.658,0.0,0.0
2026-08-31T14:03:28.7033774+02:00,60.712,19.764,80.533,12.0,1.1,117.588,0.856,51.411,83.658,0.0,0.0
2026-08-31T14:03:31.5066163+02:00,60.712,19.764,80.533,0.8,5.2,117.444,0.856,51.411,83.658,0.0,0.0
2026-08-31T14:03:34.2904416+02:00,60.712,19.764,80.533,2.6,1.5,117.448,0.854,51.411,83.658,0.0,0.0
2026-08-31T14:03:37.1005162+02:00,60.712,19.764,80.533,0.5,0.2,117.614,0.811,51.411,83.658,0.0,0.0
2026-08-31T14:03:39.8775498+02:00,60.712,19.764,80.533,0.7,0.1,117.445,0.856,51.411,83.658,0.0,0.0
2026-08-31T14:03:42.6385012+02:00,60.712,19.764,80.533,0.1,0.0,117.448,0.856,51.411,83.659,0.0,0.0
2026-08-31T14:03:45.4082715+02:00,60.712,19.764,80.533,0.4,0.0,117.403,0.897,51.411,83.659,0.0,0.0
2026-08-31T14:03:48.2004592+02:00,60.720,19.764,80.541,0.1,0.3,117.582,0.856,51.412,83.659,0.0,0.0
2026-08-31T14:03:50.9784684+02:00,60.720,19.764,80.540,0.0,2.0,117.402,0.907,51.412,83.659,0.0,0.0
2026-08-31T14:03:53.7828705+02:00,60.752,19.767,80.576,0.0,19.1,117.653,0.750,51.412,83.659,0.0,0.0
2026-08-31T14:03:56.6134188+02:00,60.752,19.767,80.576,0.1,1.5,117.619,0.760,51.412,83.659,0.0,0.0
2026-08-31T14:03:59.4345543+02:00,60.723,19.764,80.543,0.0,0.7,117.426,0.868,51.412,83.659,0.0,0.0
2026-08-31T14:04:07.9160191+02:00,60.732,19.764,80.552,0.0,0.0,117.727,0.737,51.506,83.770,0.0,0.0
2026-08-31T14:04:10.6863193+02:00,60.719,19.764,80.540,0.0,0.0,117.670,0.695,51.582,83.880,0.0,0.0
2026-08-31T14:04:13.3773862+02:00,60.710,19.764,80.531,0.1,0.3,117.656,0.693,51.585,83.883,0.0,0.0
2026-08-31T14:04:16.0722646+02:00,60.710,19.764,80.531,0.0,0.0,117.693,0.636,51.585,83.883,0.0,0.0
2026-08-31T14:04:18.8608613+02:00,60.710,19.764,80.531,0.0,0.0,117.864,0.598,51.585,83.883,0.0,0.0
2026-08-31T14:04:21.6253393+02:00,60.710,19.764,80.531,0.5,1.2,117.690,0.638,51.585,83.883,0.0,0.0
2026-08-31T14:04:24.3620120+02:00,60.716,19.764,80.536,0.1,0.0,117.692,0.646,51.585,83.883,0.0,0.0
2026-08-31T14:04:27.1486153+02:00,60.717,19.764,80.537,0.0,0.0,117.861,0.604,51.585,83.883,0.0,0.0
2026-08-31T14:04:29.9311825+02:00,60.716,19.764,80.536,0.0,0.0,117.458,0.877,51.356,83.654,0.0,0.1
2026-08-31T14:04:32.6922242+02:00,60.749,19.764,80.570,0.0,0.7,117.602,0.768,51.466,83.764,0.0,0.0
2026-08-31T14:04:35.4752740+02:00,60.749,19.764,80.569,0.0,0.0,117.713,0.705,51.523,83.874,0.0,0.0
2026-08-31T14:04:38.1754780+02:00,60.726,19.764,80.546,0.0,39.1,117.864,0.638,51.526,83.877,0.0,0.0
2026-08-31T14:04:40.8766515+02:00,60.728,19.764,80.549,0.0,0.0,117.691,0.687,51.526,83.877,0.0,0.0
2026-08-31T14:04:43.5784451+02:00,60.720,19.764,80.540,0.1,0.0,117.682,0.688,51.526,83.877,0.0,0.0
2026-08-31T14:04:46.2790298+02:00,60.725,19.764,80.545,0.0,0.4,117.689,0.680,51.526,83.877,0.0,0.0
2026-08-31T14:04:49.1498303+02:00,60.732,19.745,80.552,0.0,0.7,117.754,0.739,44.365,83.764,0.0,0.0
2026-08-31T14:04:51.8564232+02:00,60.729,19.745,80.550,0.0,0.0,117.583,0.790,44.368,83.767,0.0,0.0
2026-08-31T14:04:54.5553709+02:00,60.719,19.745,80.540,0.0,0.0,117.574,0.794,44.368,83.767,0.0,0.0
2026-08-31T14:04:57.2566585+02:00,60.729,19.745,80.550,0.0,1.7,117.739,0.752,44.368,83.767,0.0,0.0
2026-08-31T14:04:59.9504231+02:00,60.727,19.745,80.547,0.0,0.0,117.593,0.781,44.368,83.767,0.0,0.0
2026-08-31T14:05:02.6924023+02:00,60.722,19.745,80.542,0.0,15.9,117.568,0.781,44.370,83.767,0.0,0.0
2026-08-31T14:05:05.3919997+02:00,60.722,19.745,80.542,0.0,1.2,117.690,0.906,44.241,83.890,0.0,0.0
2026-08-31T14:05:08.1034916+02:00,60.719,19.745,80.540,0.0,0.2,117.850,0.867,44.241,83.890,0.0,0.0
2026-08-31T14:05:10.7975383+02:00,60.719,19.745,80.540,0.0,0.2,117.682,0.908,44.241,83.890,0.0,0.0
2026-08-31T14:05:13.5129256+02:00,60.719,19.745,80.540,0.0,1.4,117.685,0.910,44.681,83.890,0.0,0.0
2026-08-31T14:05:16.3022279+02:00,60.719,19.745,80.540,0.0,1.0,117.463,1.134,44.445,83.654,0.0,0.0
2026-08-31T14:05:19.1161213+02:00,60.716,19.745,80.536,0.0,0.0,117.625,1.081,44.445,83.654,0.0,0.0
2026-08-31T14:05:21.7604062+02:00,60.716,19.745,80.536,0.4,0.1,117.557,1.022,44.555,83.764,0.0,0.0
2026-08-31T14:05:24.4078036+02:00,60.716,19.745,80.536,0.0,0.0,117.712,0.910,45.586,83.874,0.0,0.0
2026-08-31T14:05:27.1076928+02:00,60.716,19.745,80.536,0.0,0.0,117.830,0.874,45.589,83.877,0.0,0.0
2026-08-31T14:05:29.8120991+02:00,60.729,19.745,80.550,0.0,0.5,117.692,0.907,46.175,83.877,0.0,0.0
2026-08-31T14:05:32.5232912+02:00,60.729,19.745,80.550,0.0,0.0,117.688,0.910,46.175,83.877,0.0,0.0
2026-08-31T14:05:35.2181548+02:00,60.719,19.745,80.540,0.0,0.5,117.687,0.901,47.135,83.877,0.0,0.0
2026-08-31T14:05:37.9096485+02:00,60.719,19.745,80.540,3.3,2.5,117.639,1.073,46.915,83.656,0.0,0.0
2026-08-31T14:05:40.5991703+02:00,60.719,19.745,80.540,0.2,0.0,117.472,1.115,47.501,83.656,0.0,0.0
2026-08-31T14:05:43.2714970+02:00,60.729,19.745,80.550,0.0,3.6,117.461,1.129,48.178,83.656,0.0,0.0
2026-08-31T14:05:45.9668926+02:00,60.727,19.745,80.547,0.0,0.0,117.422,1.179,48.456,83.656,0.0,0.0
2026-08-31T14:05:48.6925891+02:00,60.730,19.745,80.550,0.1,0.0,116.719,2.016,48.156,82.769,0.0,0.0
2026-08-31T14:05:51.4931557+02:00,60.727,19.745,80.548,0.0,0.0,116.532,2.063,48.156,82.769,0.0,0.0
2026-08-31T14:05:54.2045693+02:00,60.731,19.745,80.551,0.0,1.4,116.538,2.064,49.116,82.770,0.0,0.0
2026-08-31T14:05:57.0133678+02:00,60.730,19.745,80.550,0.1,0.5,116.633,2.045,49.117,82.770,0.0,0.0
2026-08-31T14:05:59.8156146+02:00,60.727,19.745,80.548,0.3,1.9,116.530,2.074,49.703,82.770,0.0,0.0
2026-08-31T14:06:02.6045202+02:00,60.722,19.745,80.543,0.0,0.2,116.580,2.066,49.703,82.770,0.0,0.0
2026-08-31T14:06:05.3855903+02:00,60.727,19.745,80.548,0.0,3.9,116.562,2.046,50.171,82.770,0.0,0.0
2026-08-31T14:06:08.2012728+02:00,60.727,19.745,80.548,0.0,0.6,116.717,2.012,50.171,82.770,0.0,0.0
2026-08-31T14:06:10.9752269+02:00,60.717,19.745,80.538,0.0,0.0,116.557,2.045,50.171,82.770,0.0,0.0
2026-08-31T14:06:13.7512767+02:00,60.717,19.745,80.538,0.0,1.3,116.550,2.045,50.172,82.770,0.0,0.0
2026-08-31T14:06:16.4973385+02:00,60.714,19.745,80.534,0.2,0.0,116.593,1.987,50.172,82.770,0.0,0.0
2026-08-31T14:06:19.2699617+02:00,60.714,19.745,80.534,0.2,0.0,116.599,1.980,50.172,82.770,0.0,0.0
2026-08-31T14:06:22.0313725+02:00,60.714,19.745,80.534,0.2,0.0,116.642,1.981,50.172,82.770,0.0,0.0
2026-08-31T14:06:24.7873253+02:00,60.714,19.745,80.534,0.0,0.5,116.585,1.994,50.172,82.770,0.0,0.0
2026-08-31T14:06:27.5943116+02:00,60.714,19.745,80.534,0.1,0.5,116.749,1.957,50.172,82.770,0.0,0.0
2026-08-31T14:06:30.3861587+02:00,60.714,19.745,80.534,0.2,2.1,116.581,1.999,50.172,82.770,0.0,0.0
2026-08-31T14:06:33.1519460+02:00,60.714,19.746,80.534,0.0,0.1,116.574,2.002,50.172,82.770,0.0,0.0
2026-08-31T14:06:35.9300601+02:00,60.714,19.746,80.534,0.0,0.0,116.578,1.999,50.172,82.770,0.0,0.0
2026-08-31T14:06:38.7287402+02:00,60.714,19.746,80.534,0.3,0.0,116.751,1.952,50.172,82.770,0.0,0.0
2026-08-31T14:06:41.5196112+02:00,60.714,19.746,80.534,0.0,0.0,116.581,1.971,50.172,82.771,0.0,0.0
2026-08-31T14:06:44.2409695+02:00,60.714,19.746,80.534,0.1,0.0,116.580,2.000,50.172,82.771,0.0,0.0
2026-08-31T14:06:47.0178815+02:00,60.714,19.746,80.534,0.0,0.0,116.657,1.992,50.172,82.771,0.0,0.0
2026-08-31T14:06:49.8167404+02:00,60.714,19.745,80.534,0.0,0.8,116.577,1.998,50.172,82.771,0.0,0.0
2026-08-31T14:06:52.5296254+02:00,60.714,19.745,80.534,0.0,0.0,116.674,1.899,50.282,82.882,0.0,0.0
2026-08-31T14:06:55.3003495+02:00,60.714,19.745,80.534,0.0,0.0,116.787,1.784,50.392,82.992,0.0,0.0
2026-08-31T14:06:57.9920321+02:00,60.714,19.745,80.534,0.3,0.1,116.955,1.740,50.395,82.995,0.0,0.0
2026-08-31T14:07:00.6959331+02:00,60.714,19.745,80.534,0.1,0.2,116.793,1.782,50.395,82.995,0.0,0.0
2026-08-31T14:07:03.5135371+02:00,60.714,19.745,80.534,0.0,0.0,116.789,1.786,50.395,82.995,0.0,0.0
2026-08-31T14:07:06.3617937+02:00,60.714,19.745,80.534,0.0,0.7,116.796,1.785,50.395,82.995,0.0,0.0
2026-08-31T14:07:09.2111671+02:00,60.714,19.745,80.534,0.0,0.0,116.973,1.742,50.395,82.995,0.0,0.0
2026-08-31T14:07:11.9072995+02:00,60.714,19.745,80.534,0.0,0.0,117.414,1.366,50.814,83.605,0.0,0.0
2026-08-31T14:07:14.5476188+02:00,60.714,19.745,80.534,0.0,0.0,117.300,1.481,50.701,83.492,0.0,0.0
2026-08-31T14:07:17.2143327+02:00,60.714,19.745,80.534,0.0,0.0,117.573,1.338,50.811,83.602,0.0,0.0
2026-08-31T14:07:19.9318660+02:00,60.714,19.745,80.534,0.0,0.0,117.419,1.364,50.814,83.605,0.0,0.0
2026-08-31T14:07:22.6387590+02:00,60.714,19.745,80.534,0.1,0.4,117.396,1.376,50.814,83.605,0.0,0.0
2026-08-31T14:07:25.3274844+02:00,60.714,19.745,80.534,0.3,2.4,117.393,1.375,50.814,83.605,0.0,0.0
2026-08-31T14:07:28.0280869+02:00,60.714,19.745,80.534,0.0,0.0,117.604,1.335,50.814,83.605,0.0,0.0
2026-08-31T14:07:30.8267515+02:00,60.714,19.745,80.534,0.0,0.1,117.206,1.565,50.592,83.381,0.0,0.0
2026-08-31T14:07:33.6325859+02:00,60.714,19.745,80.534,0.8,0.1,117.195,1.571,50.592,83.381,0.0,0.0
2026-08-31T14:07:36.3991989+02:00,60.714,19.745,80.534,0.0,0.0,117.188,1.577,50.592,83.381,0.0,0.0
2026-08-31T14:07:39.2504213+02:00,60.714,19.745,80.534,0.0,0.0,117.363,1.528,50.592,83.381,0.0,0.0
2026-08-31T14:07:42.0416042+02:00,60.714,19.745,80.534,0.0,0.2,117.302,1.460,50.701,83.492,0.0,0.0
2026-08-31T14:07:44.6842383+02:00,60.727,19.764,80.548,0.0,0.0,117.386,1.439,50.811,83.602,0.0,0.0
2026-08-31T14:07:47.3686926+02:00,60.727,19.764,80.547,0.6,12.3,117.547,1.404,50.814,83.605,0.0,0.0
2026-08-31T14:07:50.0562353+02:00,60.718,19.764,80.538,0.0,0.0,117.369,1.448,50.814,83.605,0.0,0.0
2026-08-31T14:07:52.7473231+02:00,60.735,19.764,80.556,0.0,0.0,117.378,1.446,50.814,83.605,0.0,0.0
2026-08-31T14:07:55.4269785+02:00,60.733,19.764,80.553,0.0,1.2,117.383,1.442,50.814,83.605,0.0,0.0
2026-08-31T14:07:58.1545026+02:00,60.730,19.764,80.551,0.5,0.2,117.560,1.386,50.814,83.605,0.0,0.0
2026-08-31T14:08:00.9416253+02:00,60.730,19.764,80.550,0.0,2.6,117.175,1.658,50.592,83.382,0.0,0.0
2026-08-31T14:08:03.7393644+02:00,60.733,19.764,80.553,0.4,0.1,117.168,1.664,50.592,83.382,0.0,0.0
2026-08-31T14:08:06.5079910+02:00,60.732,19.764,80.553,0.0,0.0,117.162,1.661,50.592,83.382,0.0,0.0
2026-08-31T14:08:09.2980511+02:00,60.720,19.764,80.540,0.0,0.0,117.331,1.617,50.592,83.382,0.0,0.0
2026-08-31T14:08:12.0822524+02:00,60.720,19.764,80.540,0.0,6.1,117.209,1.598,50.592,83.382,0.0,0.0
2026-08-31T14:08:14.8505677+02:00,60.746,19.764,80.567,0.0,0.0,117.240,1.591,50.592,83.382,0.0,0.0
2026-08-31T14:08:17.6308393+02:00,60.742,19.764,80.562,0.0,2.8,117.431,1.511,50.592,83.382,0.0,0.0
2026-08-31T14:08:20.4161577+02:00,60.741,19.764,80.562,0.0,0.0,117.239,1.544,50.592,83.382,0.0,0.0
2026-08-31T14:08:23.1921866+02:00,60.739,19.764,80.559,0.0,0.0,117.239,1.558,50.592,83.382,0.0,0.0
2026-08-31T14:08:25.9245456+02:00,60.725,19.764,80.545,0.0,0.5,117.227,1.542,50.592,83.382,0.0,0.0
2026-08-31T14:08:28.6953020+02:00,60.725,19.764,80.545,0.2,0.0,117.419,1.497,50.592,83.382,0.0,0.0
2026-08-31T14:08:31.4496861+02:00,60.722,19.764,80.543,0.0,0.0,117.215,1.555,50.592,83.382,0.0,0.0
2026-08-31T14:08:34.2262745+02:00,60.722,19.764,80.543,0.0,0.0,117.208,1.562,50.592,83.382,0.0,0.0
2026-08-31T14:08:37.0580045+02:00,60.708,19.764,80.528,3.0,0.1,117.248,1.552,50.592,83.382,0.0,0.0
2026-08-31T14:08:39.8436026+02:00,60.708,19.764,80.528,0.4,0.5,117.212,1.552,50.592,83.382,0.0,0.0
2026-08-31T14:08:42.6176277+02:00,60.708,19.764,80.528,0.0,0.0,117.214,1.551,50.592,83.382,0.0,0.0
2026-08-31T14:08:45.3681327+02:00,60.708,19.764,80.528,0.0,0.2,117.248,1.449,50.592,83.382,0.0,0.0
2026-08-31T14:08:48.1727528+02:00,60.708,19.764,80.528,0.0,0.0,117.340,1.383,50.592,83.382,0.0,0.0
2026-08-31T14:08:50.9408669+02:00,60.708,19.745,80.528,0.0,0.0,117.173,1.422,50.592,83.382,0.0,0.0
2026-08-31T14:08:53.7498126+02:00,60.755,19.767,80.579,0.0,6.6,117.449,1.256,50.592,83.382,0.0,0.0
2026-08-31T14:08:56.5225379+02:00,60.742,19.767,80.566,0.3,6.3,117.429,1.250,50.592,83.382,0.0,0.0
2026-08-31T14:08:59.3409217+02:00,60.728,19.764,80.548,0.0,0.0,117.380,1.360,50.592,83.382,0.0,0.0
2026-08-31T14:09:02.1166431+02:00,60.716,19.764,80.536,0.0,0.0,117.185,1.404,50.592,83.382,0.0,0.0
2026-08-31T14:09:04.8824380+02:00,60.708,19.764,80.528,0.3,3.6,117.228,1.405,50.592,83.382,0.0,0.0
2026-08-31T14:09:07.6880779+02:00,60.708,19.764,80.528,0.0,1.4,117.317,1.390,50.592,83.382,0.0,0.0
2026-08-31T14:09:10.4668318+02:00,60.708,19.764,80.528,0.0,0.0,117.147,1.440,50.592,83.382,0.0,0.0
2026-08-31T14:09:13.2338930+02:00,60.708,19.764,80.528,0.0,0.0,117.145,1.440,50.592,83.382,0.0,0.0
2026-08-31T14:09:15.9959052+02:00,60.708,19.764,80.528,0.0,0.0,117.149,1.439,50.592,83.382,0.0,0.0
2026-08-31T14:09:18.8036527+02:00,60.708,19.764,80.528,0.1,0.0,117.313,1.400,50.592,83.382,0.0,0.0
2026-08-31T14:09:21.5766024+02:00,60.708,19.764,80.528,0.0,0.0,117.146,1.426,50.593,83.382,0.0,0.0
2026-08-31T14:09:24.3523939+02:00,60.708,19.764,80.528,0.0,0.7,117.192,1.427,50.593,83.382,0.0,0.0
2026-08-31T14:09:27.1618083+02:00,60.708,19.764,80.528,0.4,0.1,117.192,1.424,50.593,83.382,0.0,0.0
2026-08-31T14:09:29.9595709+02:00,60.708,19.764,80.528,0.0,2.5,117.141,1.445,50.593,83.382,0.0,0.0
2026-08-31T14:09:32.6965746+02:00,60.708,19.764,80.528,0.0,0.0,117.129,1.456,50.593,83.382,0.0,0.0
2026-08-31T14:09:35.4503399+02:00,60.708,19.764,80.528,0.0,0.0,117.128,1.448,50.593,83.383,0.0,0.0
2026-08-31T14:09:38.2384186+02:00,60.708,19.764,80.528,0.0,0.2,117.300,1.406,50.593,83.383,0.0,0.0
2026-08-31T14:09:40.9763569+02:00,60.708,19.764,80.528,0.2,0.1,117.128,1.444,50.593,83.383,0.0,0.0
2026-08-31T14:09:43.7553082+02:00,60.708,19.764,80.528,0.1,0.0,117.154,1.459,50.593,83.383,0.0,0.0
2026-08-31T14:09:46.5080134+02:00,60.708,19.764,80.528,0.1,0.0,117.094,1.507,50.593,83.383,0.0,0.0
2026-08-31T14:09:49.3289780+02:00,60.708,19.764,80.528,1.5,0.7,117.258,1.465,50.594,83.383,0.0,0.0
2026-08-31T14:09:52.0879450+02:00,60.708,19.764,80.528,0.0,0.2,117.091,1.485,50.362,83.383,0.0,0.0
2026-08-31T14:09:54.8626126+02:00,60.708,19.764,80.528,0.6,0.2,117.092,1.509,50.362,83.383,0.0,0.0
2026-08-31T14:09:57.6347544+02:00,60.708,19.764,80.528,0.5,0.1,117.263,1.463,50.362,83.383,0.0,0.0
2026-08-31T14:10:00.4141133+02:00,60.708,19.764,80.528,0.1,0.4,117.098,1.534,50.363,83.384,0.0,0.0
2026-08-31T14:10:03.1861262+02:00,60.708,19.764,80.528,0.0,0.0,117.142,1.531,50.363,83.384,0.0,0.0
2026-08-31T14:10:05.9563342+02:00,60.708,19.764,80.528,0.1,0.0,117.097,1.536,50.363,83.384,0.0,0.0
2026-08-31T14:10:08.7456337+02:00,60.708,19.764,80.528,0.1,3.0,117.268,1.490,50.363,83.384,0.0,0.0
2026-08-31T14:10:11.5142175+02:00,60.708,19.764,80.528,0.0,0.0,117.097,1.524,50.363,83.384,0.0,0.0
2026-08-31T14:10:14.2814951+02:00,60.708,19.764,80.528,0.0,0.0,117.105,1.522,50.363,83.384,0.0,0.0
2026-08-31T14:10:17.0512588+02:00,60.706,18.795,80.526,0.0,0.0,117.194,1.467,50.420,83.384,0.0,0.0
2026-08-31T14:10:19.8149966+02:00,60.708,19.764,80.528,0.0,1.1,117.141,1.481,50.420,83.384,0.0,0.0
